company_inn,company_name,company_ogrn,final_status_label,first_negative_outcome_date,region_code,okved_main,authorized_capital
0259007187,"ООО ""КОМБЫТСЕРВИС""",1030202233313,failed,2025-10-17,2.0,68.32.1,10000.0
0264022007,"АО ""АМЗИНСКИЙ ЛЕСОКОМБИНАТ""",1030203262319,failed,2025-03-31,2.0,20.14.7,112972911.0
2902044955,"ООО ""ФИНАНСГРУП""",1032901000637,failed,2025-07-02,78.0,41.2,10000.0
3811104126,"ООО ""БИЗНЕСЛЕС""",1063811057089,failed,2022-01-21,38.0,02.20,10000.0
5604030889,"ЗАО ""ГАЙМЯСОПРОДУКТ""",1095658027134,failed,2025-11-10,56.0,68.20.2,239671656.0
2801221559,"ООО УК ""ИНДУСТРИЯ""",1162801057385,failed,2024-07-08,28.0,68.32,10000.0
5752015250,"МБДОУ ""ДЕТСКИЙ САД №10""",1025700788673,failed,2025-02-28,57.0,85.11,
4202041536,"МКУ ""СЗ ЖКХ""",1114202002738,failed,2026-03-06,42.0,68.32.1,
0708001530,МУП КЭЧ П.Г.Т.ЗВЕЗДНЫЙ,1020700688051,failed,2025-08-13,7.0,35.30.14,
1832134463,"ООО УК ""УРАЛ""",1151832019789,failed,2022-10-12,18.0,68.32,20000.0
0256018800,"ООО ""ЖИЛИЩЕ""",1070256000990,failed,2025-05-16,2.0,68.32.1,10000.0
3666167801,"ООО ""РЭК КОМФОРТ"" КОМИНТЕРНОВСКОГО Р-НА Г. ВОРОНЕЖА",1103668032995,failed,2025-09-29,36.0,69.10,21000.0
3661065179,"ООО УК ""СФЕРА-ЖКХ""",1143668041813,failed,2025-06-10,36.0,69.10,21000.0
7726741107,"ООО ""БРИЛАР""",1147746145250,failed,2026-04-01,77.0,64.99.11,10000000.0
5834127003,"ООО УК ""ДОБРОДЕЛ""",1215800001207,failed,2025-11-21,58.0,68.32.1,30000.0
3443901610,"САДОВОДЧЕСКОЕ НЕКОММЕРЧЕСКОЕ ТОВАРИЩЕСТВО ""ЗОЛОТАЯ ОСЕНЬ""",1023402983152,failed,2024-09-20,34.0,68.32.2,
7701584734,"ООО ""БИЗНЕСТРЕЙД""",1057746309015,failed,2025-12-15,77.0,68.32,10000.0
2723185558,"ООО ""ПРОСТОР""",1162724056714,failed,2026-01-19,27.0,68.32,60000.0
0277959541,"ООО ""УК ЦЕНТР-МКД""",1220200025650,failed,2026-03-19,2.0,68.32,40000.0
5753021778,МБДОУ ДЕТСКИЙ САД №52 Г.ОРЛА,1025700827107,failed,2025-07-21,57.0,85.11,
0276063689,"ТСЖ ""ГАЗОВИК""",1020202875318,failed,2025-12-23,2.0,68.32.1,
1832016445,"БУЗ УР ""ГКБ №4 МЗ УР""",1021801442640,failed,2025-01-31,18.0,86.10,
5007070790,"ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ЖКХ""",1095007001682,failed,2025-02-03,50.0,68.32.1,10000.0
0278007048,"ФКУ УПРДОР ""ПРИУРАЛЬЕ""",1020203220212,failed,2026-04-15,2.0,52.21.22,
2130215882,"ГУП ЧУВАШСКОЙ РЕСПУБЛИКИ ""ЧГЭС"" МИНПРОМЭНЕРГО ЧУВАШИИ",1192130012800,failed,2025-03-04,21.0,35.12,30970707.0
5031035549,ФКУ УПРДОР МОСКВА - НИЖНИЙ НОВГОРОД,1025003915441,failed,2026-04-15,52.0,84.11.8,
3805734070,"СНТ ""РОМАШКА""",1193850014764,failed,2026-03-25,38.0,01.13.31,
2720058015,"КГАУ ""ХАБАРОВСКОЕ ЛЕСНОЕ ХОЗЯЙСТВО""",1172724028762,failed,2025-05-23,27.0,02.40.1,
3808207322,"ООО ""АЛИТ""",1093850005754,failed,2023-06-27,38.0,23.61,40000.0
3808191070,"ООО ЮК ""ОСНОВА""",1153850032346,failed,2025-12-12,38.0,69.10,10000.0
3812149761,"ООО ""ВУДЭКСПОРТ""",1133850029026,failed,2022-04-07,38.0,46.90,10000.0
5017000590,"ФГУП ОПХ ""МАНИХИНО""",1025001825056,failed,2026-02-18,50.0,01.49.2,500000.0
1514017910,"ТСН ""КРАСНЫЙ ДОМ""",1211500000470,failed,2025-10-30,15.0,68.32,
0703007659,"ООО ""МАЙСКИЙ ВОДОКАНАЛ""",1120716000547,failed,2024-05-16,7.0,36.00,90000.0
6927000097,"МУП ""КОМПАУНД""",1026901664129,failed,2025-09-11,69.0,69,100000.0
3311017612,"ДПК ""ИВАНОВСКОЕ""",1083339001272,failed,2026-02-20,33.0,68.32.2,
3719009720,"МУП ""СЕРВИС-ЦЕНТР Г.ПРИВОЛЖСКА""",1083705000125,failed,2025-04-09,37.0,96.04,100000.0
3234051285,"ГУП ""БРЯНСКОЕ ОБЛАСТНОЕ ПОЛИГРАФИЧЕСКОЕ ОБЪЕДИНЕНИЕ""",1033265026761,failed,2024-11-22,32.0,18.12,61000899.0
2127019648,"ЗАО ""ЮЖНЫЙ""",1052128016324,failed,2025-05-23,21.0,68.32.1,498500.0
6315631924,"ООО ""МЕРИДИАН""",1106315002727,failed,2026-03-31,63.0,68.32.1,10000.0
4101129022,"ТСЖ ""ЦЕНТРАЛЬНЫЙ""",1094101000916,failed,2026-01-19,41.0,68.32.1,
3329070945,"ГК ""ПОГОДИНА""",1123340001620,failed,2025-07-18,33.0,52.21.24,5000.0
7736653932,"ООО ""ЭВРИ БИТ""",1137746005660,failed,2025-05-06,77.0,62.02,20000.0
7726745422,"ООО ""МИР БУМАГИ""",1147746396456,failed,2025-01-09,77.0,46.49,20000.0
9721108286,"ООО ""ДАРИКО""",1207700401446,failed,2025-11-24,26.0,46.73,10000.0
5007057069,"ООО ""АРИСТОС""",1065007015150,failed,2024-11-11,50.0,35.12,10000.0
5190057629,"ООО ""БАТОЛИТ""",1165190052422,failed,2025-12-12,51.0,68.32.1,10000.0
2710007734,МБУ ДО ЦВР,1022700732229,failed,2025-03-21,27.0,85.41,
7727213237,"ЗАО ""СК СТРОЙИНВЕСТЦЕНТР""",1027700236123,failed,2025-11-13,77.0,41.20,10000.0
7703406744,"ООО ""ГЕМОСТАТ""",1167746191007,failed,2023-05-19,77.0,86.21,10000.0
7715482997,"ООО ""ФЛОКСИМ""",1157746420810,failed,2025-05-13,77.0,62.09,10000.0
7714353692,"ООО ""МПЦ ""ВЕКТОР""",1157746805611,failed,2023-07-11,77.0,69.10,10000.0
7904505262,МКОУ НШДС С. НОВОЕ,1117907001112,failed,2024-09-30,79.0,85.12,
1513066802,"ООО ""АВАНГАРД СТРОЙ""",1171513004398,failed,2026-03-17,15.0,43.11,10000.0
6104001095,"ГБУ РО ""ЦРБ"" В БОКОВСКОМ РАЙОНЕ",1026100746198,failed,2025-06-18,61.0,86.10,
5507020290,"МП Г. ОМСКА ""ПП-8""",1035513001193,failed,2024-12-26,55.0,49.31,3173734.0
0256014235,"ООО ЛЗК ""БАШЛЕСПРОМ""",1030202051703,failed,2023-06-08,2.0,02.20,18133800.0
5027013221,"ГБУЗ МОСКОВСКОЙ ОБЛАСТИ ""ДЗЕРЖИНСКАЯ БОЛЬНИЦА""",1025007270750,failed,2025-09-09,50.0,86.10,
5045069918,"МУП ""ТЕПЛОСЕТЬ""",1235000066707,failed,2026-03-02,50.0,35.30.2,35100000.0
5043051224,"ООО УК ""ФРЕГАТ""",1145043001070,failed,2024-09-19,50.0,68.32.1,10000.0
3123430337,"ООО ""ЭРА-ДОРСТРОЙ""",1183123000873,failed,2025-02-07,31.0,41.20,10000.0
6685077210,"ООО ""СК ВЕРТИКАЛЬ""",1146685037201,failed,2026-03-25,66.0,41.20,10000.0
2925004243,МУП МГЭС,1022901466279,failed,2024-07-18,29.0,35.12,210694098.0
7450042660,"ООО ""РЕЧЕЛСТРОЙ""",1067450022551,failed,2026-01-27,74.0,41.2,100000000.0
7728743396,"ООО ""М-ТЕХ""",1107746599003,failed,2022-10-13,77.0,49.4,11000.0
4101162380,"ООО УК ""КОМФОРТ""",1144101000966,failed,2022-05-24,41.0,68.32.1,10000.0
7719467069,"ООО ""БОТЕЙН""",1177746232091,failed,2024-11-22,77.0,86.23,12500.0
5837022305,"МУП""ЖИЛЬЕ-16"" ПО ОЖФ",1045803504735,failed,2024-12-23,58.0,68.32.1,338585.0
7703565529,"АО ""МПСИ""",1057748536240,failed,2025-01-15,77.0,68.20.2,24093300.0
1511018401,"ООО ""КОММУНАЛЬНИК""",1101511000095,failed,2025-07-16,15.0,36.00,21500.0
3017065442,"ОАО ""АСТРАПРЕСС""",1103017002868,failed,2025-06-09,30.0,47.62.1,3726000.0
3442043937,"ООО ""ГЕЛИДОР""",1033400170077,failed,2025-02-04,34.0,11.05,
3409012836,"МУП ""КГВ""",1083455001740,failed,2025-04-16,34.0,36.00.1,372120.0
7701895507,"АО ПМКР ""БАСМАННОЕ""",1107746900470,failed,2025-03-18,77.0,68.20.2,20786300.0
7733903655,"ООО ""ПСК ""ОЛИМП""",5147746408046,failed,2026-03-04,77.0,41.20,10000.0
3305004164,"МП \""ГОРЭЛЕКТРОСЕТЬ\""",1033302200810,failed,2025-01-13,33.0,68.20.2,13554406.0
1840067877,"ООО ""АСК""",1161832082862,failed,2025-03-20,18.0,41.20,10000.0
5751018297,"МБ ДОУ ""ДЕТСКИЙ САД КОМБИНИРОВАННОГО ВИДА №27""",1025700768741,failed,2025-08-04,57.0,85.11,
7733138203,"ТСЖ ВСК ""ФАБРИЦИУСА-22""",1027733003836,failed,2026-03-17,77.0,52.21.24,
7731460775,"ООО ""СЛАВЯНКА""",5137746144509,failed,2025-07-30,77.0,55.10,12500.0
3422006694,"МУП ""ОЛЬХОВСКИЙ РЫНОК""",1023404961183,failed,2024-08-29,34.0,68.20.2,993399.0
0274146509,"ООО УК ""БИС""",1100280009477,failed,2025-07-31,2.0,68.32.1,15100.0
7734659505,"ООО УК ""УЮТНЫЙ КВАРТАЛ""",1117746528063,failed,2025-03-19,77.0,68.32.1,10000.0
7730036274,"ГУП АВТОКОМБИНАТ ""МОСАВТОСАНТРАНС""",1037739242067,failed,2025-12-30,77.0,86.90.9,196880259.0
5501016762,"МП Г. ОМСКА ""ТЕПЛОВАЯ КОМПАНИЯ""",1025500609200,failed,2023-10-01,55.0,35.30.14,1390000.0
2717017442,"СКГАУ ""АМГУНЬСКОЕ ЛЕСНОЕ ХОЗЯЙСТВО""",1102717000121,failed,2025-05-23,27.0,02.40.1,
3849027390,"ООО ""ИК СЕРВИС""",1133850004815,failed,2023-11-03,38.0,68.32.2,12500.0
3811450214,"ООО ""ТИРА""",1173850038340,failed,2025-01-31,38.0,02.40.2,10000.0
3812118121,"ООО ""СТАРБАЙТ""",1163850052717,failed,2022-01-10,38.0,41.20,20000.0
3849034238,"ООО ""НОВЫЙ КВАРТАЛ""",1143850006410,failed,2022-10-21,38.0,41.20,10000.0
3812148253,"ООО ""ИННОТЕХ""",1133850019160,failed,2022-02-18,38.0,46.73,10000.0
3811434798,"ООО ""РЕБУС+""",1163850069085,failed,2023-11-03,38.0,45.3,10000.0
7703508658,"ЗАО ""ХРОНОПЭЙ""",1037789068052,failed,2023-06-29,77.0,62.09,10000.0
7715133146,"ООО ""УК ""РОТОМОЛД""",1147748133059,failed,2022-04-07,77.0,22.29,20000.0
1657242488,"ООО ""ГИСС""",1171690121019,failed,2022-01-10,16.0,41.20,10000.0
1514016096,"МУП ""УПРАВЛЯЮЩАЯ КОМПАНИЯ""",1181513005618,failed,2024-09-06,15.0,68.32.1,1946181.0
1515915554,"ТСЖ ""АЭРОФЛОТ""",1081515001336,failed,2025-07-23,15.0,68.32.1,
0721059219,"ТСЖ ""УНИВЕРСИТЕТ 1""",1080721003912,failed,2024-08-29,7.0,68.32,
7705749923,"ООО ""СИПИ КАПИТАЛ ГРУП ОФ КОМПАНИС""",5067746350590,failed,2025-04-01,77.0,68.10.1,10000.0
7703677134,"ООО ""КУРТАЖЪ""",5087746245758,failed,2023-08-15,37.0,68.31,10000.0
7705874089,"ООО ""ВИВА-СТРОЙ""",5137746110882,failed,2025-09-11,77.0,41.20,12000.0
9710015128,"ООО ""БГ ТУР МСК""",1167746704223,failed,2022-09-22,77.0,79.11,100000.0
7704356768,"ООО ""ОТКРЫТЫЕ ОБРАЗОВАТЕЛЬНЫЕ ТЕХНОЛОГИИ""",1167746460364,failed,2025-02-27,77.0,62.01,10000.0
6154064083,"ДНТ ""ЛАГУНА""",1026102590546,failed,2025-10-01,61.0,68.32.2,
1832152960,"ООО ""АВАНТА""",1191832010787,failed,2022-05-31,18.0,11.07,10000.0
4630011721,"САДОВОДЧЕСКОЕ ТОВАРИЩЕСТВО ""ЭНЕРГЕТИК""",1034637000452,failed,2025-08-11,46.0,01.1,
4632234949,"ООО ГК ""МОЛОЧНАЯ АРТЕЛЬ""",1174632017119,failed,2025-12-15,46.0,10.51,10000.0
7810852302,"ООО ""НЕЙРОН""",1117847599011,failed,2022-06-24,78.0,49.41,31250.0
2702030634,"ПАО ""СК""ХОСКА""",1022700920406,failed,2022-06-23,27.0,65.12.1,197820000.0
6318044931,"АО ""МЕГАПОЛИС""",1196313026172,failed,2024-07-16,63.0,70.10,10000.0
2635812802,"ООО ""СТРАЙКОМ""",1122651017697,failed,2023-10-20,26.0,62.01,10000.0
7720442189,"ООО ""ГЕШВИНДИГКЕЙТ АГ""",1187746780605,failed,2022-11-17,77.0,46.69,1800000000.0
7107512597,"ООО ""РАЗВИТИЕ СЕРВИС""",1087154040445,failed,2025-12-17,71.0,68.32,14000.0
2443053830,"ООО ""ТВР""",1232400018950,failed,2026-04-10,24.0,35.30.2,10000.0
3008011120,"МУП ""ВОДОКАНАЛ"" МО ""ГОРОД НАРИМАНОВ""",1063024019761,failed,2025-08-04,30.0,36.00.2,125347458.0
2901210913,"АРБОФ ""ТЕПЛОЕ ДЕТСТВО""",1112900000102,failed,2025-05-14,29.0,94.99,
7704399592,"ООО ""ЭКСИТ""",1177746281140,failed,2025-05-26,77.0,41.20,20000.0
7731470692,"ООО ""ЦМСС""",1147746478791,failed,2023-11-14,77.0,86.10,10000.0
7729473858,"ООО ""М-ЦЕНТР ФИНАНС""",1157746828953,failed,2022-11-23,77.0,70.22,10000.0
2632813558,"ТСН ""НИКА-74""",1142651025681,failed,2026-04-03,26.0,68.32.1,
5823901419,"ООО ""ОРБИТА""",1135809001129,failed,2025-06-27,58.0,47.23,260000.0
7724048673,"ООО ""АСДЕЛ""",1027700012020,failed,2025-09-11,77.0,69.10,10000.0
9102064338,"МУП ""ЖЕЛЕЗНОДОРОЖНЫЙ ЖИЛСЕРВИС""",1149102171350,failed,2025-02-19,91.0,68.32,30000000.0
3301032805,"МУП ""АТС""",1143339001255,failed,2024-10-14,33.0,35.30,50100000.0
1513054405,"ГУП ""ВЛАДСТОК""",1151513002211,failed,2024-06-21,15.0,37.00,42000000.0
6812000252,"АО ""ПЕРВОМАЙСКХИММАШ""",1026800728910,failed,2024-04-25,68.0,25.29,90064200.0
1103045510,"МУП ""СТС""",1071103003366,failed,2025-04-24,11.0,35.30.2,60661508.0
2634102542,"ООО ""СТРОЙОТРЯД""",1182651007461,failed,2024-04-18,26.0,43.11,10000.0
1513083741,"ГУП ""ВЛАДИКАВКАЗСКИЕ ТЕПЛОВЫЕ СЕТИ""",1211500001591,failed,2024-03-04,15.0,35.30.14,500000.0
7724428499,"ООО ""ПАРАМЕТР""",1187746052560,failed,2023-08-25,77.0,25.61,100000.0
0277015293,"ПАО ""АК ВНЗМ""",1020203077377,failed,2023-08-11,2.0,68.20.29,1772259.0
2634808433,"ООО ""ЕВРОПЕЙСКАЯ ТРАНСПОРТНАЯ КОМПАНИЯ""",1132651004430,failed,2025-12-20,26.0,52.29,10000.0
3301033936,"ООО ""ТРИАЛ""",1153339000979,failed,2025-10-22,33.0,63.11,25000.0
6372019027,"ООО ""ПДК""",1116372000645,failed,2024-05-27,63.0,71.20.9,10000.0
0274144861,"АО ""БАШКИРАВТОДОР""",1100280001216,failed,2024-05-06,2.0,52.21.22,4406326860.0
7807337510,"ООО ""ТЕПЛОСФЕРА""",1089847312477,failed,2025-08-26,78.0,41.20,10000.0
7536169210,"АО ""ЗАБТЭК""",1177536007395,failed,2025-03-12,75.0,35.30,42561418.0
0260007311,"ООО ""ДЮРТЮЛИМЕЛИОВОДСТРОЙ""",1020201758180,failed,2024-07-25,2.0,38.1,10000.0
1103046560,"ООО ""СЕВЕРНЫЙ ГОРОД""",1211100004279,failed,2025-03-10,11.0,68.32.1,10000.0
7743228223,ЦЕНТРАЛЬНОЕ МУГАДН,5177746032789,failed,2023-08-28,77.0,84.11.12,
5916022234,"АО ""ПЕРМСКИЙ СВИНОКОМПЛЕКС""",1095916000290,failed,2024-12-25,59.0,01.46,605656900.0
5027169892,"ООО ""ТРАНССТРОЙ ОЗЕЛЕНЕНИЕ""",1115027000220,failed,2025-10-10,50.0,,
7819044268,"ООО ""ВЕРТИКАЛЬНЫЙ ВЫЗОВ""",1217800075877,failed,2024-01-31,78.0,,
0560038825,"ООО ""КОМПАНИЯ ДЕЛЬФИН-ЛИДЕР""",1090560000552,failed,2025-08-14,5.0,,
5410773081,"ООО ""СИБ ДИСПЛЕЙ""",1125476160150,failed,2025-06-06,54.0,,
7731103741,"ООО ""КАРТРАНС""",1157746052089,failed,2025-03-25,77.0,,
4703123733,"ООО ""ГПС-ОСНОВА""",1114703004877,failed,2023-09-25,47.0,,
7734561570,"ООО ""РЕМОЛА""",5077746427512,failed,2026-02-02,77.0,,
9718135184,"АО ""РУСПРОЕКТНИИ""",1197746261987,failed,2024-06-03,77.0,,
7811616890,"ООО ""ПК""СТРОЙПРОДУКТ""",1167847307540,failed,2025-06-28,78.0,,
7743130122,"ООО ""ТАЛОС КОНСТРАКШН""",5157746108890,failed,2025-07-03,54.0,,
7726459397,"ООО ""ИМПЕРА""",1197746646327,failed,2025-12-23,77.0,,
7706454070,"ООО ""ЯРЧУК И ПАРТНЕРЫ""",1187746596817,failed,2023-11-30,77.0,,
7017317753,"ООО ""НК КОНТРОЛЬ""",1127017028610,failed,2026-02-11,70.0,,
3817020401,"ООО ""ДИРЕКТ-2000""",1033802003311,failed,2025-03-27,38.0,,
3801128760,"ООО ""ПРОМАВТОМАТИКА""",1143801000782,failed,2023-10-17,38.0,,
2209040947,"ООО ""РЕМСТРОЙБЫТ""",1122209000671,failed,2024-10-14,22.0,,
6330083983,"ООО ""АФА-ВОЛГА""",1186313090512,failed,2026-04-21,63.0,,
6518006725,"ООО ""ДЕЛИСА ПЛЮС""",1026501202738,failed,2024-02-28,65.0,,
8911009161,"ООО ""АТП АРКТИКА""",1168901051330,failed,2024-11-22,89.0,,
2372027768,"ООО ""АВТО СТОРИС""",1202300037433,failed,2026-01-06,23.0,,
7839104684,"ООО ""КАНДЕЛЛЯБРА""",1187847198626,failed,2024-12-03,78.0,,
6402006081,"ООО ""ДОРСТРОЙ""",1126440001060,failed,2024-06-08,64.0,,
3526019850,"ООО ""ПРИМАРК""",1053500650697,failed,2025-06-17,35.0,,
7839500141,"ООО ""ПРОФИТ ИНВЕСТ""",1147847270361,failed,2024-02-27,78.0,,
2700015091,"ООО ""СК ""АВАНГАРД""",1232700011895,failed,2026-02-04,27.0,,
7733250597,"ООО ""РАДОВЕСТА""",1157746866980,failed,2025-12-04,77.0,,
0323413485,"ООО ""КРАСОТА ПОД НОГАМИ""",1200300004915,failed,2024-05-15,3.0,,
7814751104,"ООО ""НПК""",1197847004893,failed,2025-05-07,78.0,,
5035041575,"ООО ""НЕРУД-ЗТ""",1125035001134,failed,2025-12-19,50.0,,
5803017995,"ООО ""ТРАНССТРОЙМАГИСТРАЛЬ""",1075803001207,failed,2024-12-05,58.0,,
2905013240,"ООО""ОПТОВИК""",1162901057439,failed,2025-11-28,29.0,,
7721281992,"ООО ""АВТО ЛИДЕР""",1157746043916,failed,2025-10-02,77.0,,
9102274790,"ООО ""ЮСП""",1219100010480,failed,2025-07-02,91.0,,
3507308285,"ООО ""ДЛК - СЕРВИС""",1123529000341,failed,2022-04-29,35.0,,
4401181760,"ООО ""ГЛАВПОДРЯД""",1174401005393,failed,2025-07-25,78.0,,
6165201165,"КПК ""ДОБРОБУД""",1166196079818,failed,2026-04-09,61.0,,
3663097602,"ООО ""ИДЕАЛ-КЕЙТЕРИНГ""",1133668021013,failed,2025-11-16,36.0,,
7719438886,"ООО ""АОМИ ГРУПП""",1167746181668,failed,2025-10-03,77.0,,
7321005620,"ООО ""СИМБИРСК СТРОЙ""",1187325012720,failed,2023-06-15,73.0,,
7717610891,"ООО ""ПРОМТЕХПРОЕКТ""",1087746169730,failed,2026-01-17,77.0,,
9724011885,"ООО ""АЛЬБИОН""",1207700163736,failed,2024-02-15,77.0,,
7802117052,"ГК ""СТРИМЕР""",1027801576021,failed,2025-01-21,78.0,,
7840081294,"ООО ""ФРЕЙМ ГРУПП""",1187847141756,failed,2024-06-28,78.0,,
5501265906,"ООО ""СОЗВЕЗДИЕ""",1205500020660,failed,2025-08-07,55.0,,
7604259023,"ООО ""БЛИССЛАЙН""",1147604004591,failed,2025-02-13,76.0,,
9729346892,"ООО ""СТАДИОН""",1237700358720,failed,2025-12-09,77.0,,
5406764013,"ООО ""ФИАНИТ""",1135476164416,failed,2023-06-09,54.0,,
6686125227,"ООО ""ШАМКИРСКИЙ ФРУКТ 57""",1206600025280,failed,2026-02-20,66.0,,
7816700257,"ООО ""ДО СЕВЕРО-ЗАПАД""",1197847199626,failed,2025-08-05,78.0,,
2543124764,"ООО ""ТГСК""",1182536013461,failed,2024-02-06,25.0,,
7447084733,"ООО ""УРАЛЬСКАЯ КАБЕЛЬНАЯ КОМПАНИЯ""",1057421563528,failed,2026-01-30,74.0,,
4217131983,"ООО ""СИБСТРОЙТРАК""",1114217001326,failed,2026-02-01,42.0,,
7722373188,"ООО ""СК КАПИТАЛЪ""",1167746782697,failed,2025-12-16,77.0,,
1655250300,"ООО ""МПИ""",1121690059039,failed,2025-04-17,77.0,,
1001337954,"ООО ""ВИА""",1181001010145,failed,2026-04-09,10.0,,
4029047016,"ООО ""КАЛУГАПРОФИЛЬ""",1124029004109,failed,2023-03-30,40.0,,
2311306764,"ООО ""ТЕХСТРОЙТРАНС""",1202300035167,failed,2025-12-27,23.0,,
4205318909,"ООО ""РУСТЭК""",1154205017801,failed,2025-04-30,42.0,,
2624036097,"ООО ""АПЕКСПОЛИМЕР""",1212600005232,failed,2026-03-13,26.0,,
2543158989,"ООО ""БГМЗ""",1212500017300,failed,2025-12-17,25.0,,
2703046500,"ООО ""ТНС""",1082703002744,failed,2025-02-05,27.0,,
7743257915,"ООО ""ИННОЛЕК""",1187746507398,failed,2025-12-16,77.0,,
3907043900,"ООО ""АРДИК""",1053902862573,failed,2025-12-20,39.0,,
7842438824,"ООО ""ИНПРОЕКТ""",1107847322780,failed,2025-10-16,78.0,,
9731010160,"ООО ""АРВЕКС""",1187746798832,failed,2023-05-27,77.0,,
9729103931,"ООО ""МКЮ ""СОЮЗ""",1177746671761,failed,2025-07-15,77.0,,
8621004771,"ООО ""ЭНЕРГОТРАНС""",1148607000629,failed,2023-02-25,86.0,49.4,10000.0
5032250556,"ООО ""ЭНЕРГОПРОМСТРОЙ""",1125032003304,failed,2024-11-28,77.0,41.2,3000000.0
7718060753,"ОАО ""ТОРУС""",1027700033910,failed,2026-04-01,77.0,33.12,385870.0
4703173607,"ООО ""КАПИТАЛСТРОЙ""",1204700003980,failed,2024-02-23,47.0,41.20,10000.0
7838118187,"ООО ""ДЕРЕВНЯ ПАТИ""",1237800133086,failed,2026-04-10,78.0,68.20,120000.0
6340007519,"ООО ""БПО-ОТРАДНЫЙ""",1026303207820,failed,2024-07-12,63.0,28.99,
7842304059,"ООО ""СК ""АСТОН""",1047855094583,failed,2023-03-13,78.0,41.20,10000.0
6827020124,"ООО""УПРАВТОРГ""",1106827000158,failed,2026-01-19,68.0,69,10000.0
7327024570,"ООО ""АО""ЦИКЛОН""",1027301481690,failed,2024-12-12,73.0,80.10,250000.0
7704006241,"ООО ""БУКИНИСТЪ""",1027700321637,failed,2026-04-10,77.0,47.79.2,15000.0
7701100800,"ООО ""ЛСК ФЭШН""",1157746340707,failed,2026-04-09,77.0,46.42,11000.0
9701010892,"ООО ""АТЛАНТ-С""",1157746864945,failed,2022-05-15,50.0,43.11,10000.0
7721601723,"ООО ""ДЕЙТРОН-Д""",1077761930058,failed,2025-07-06,77.0,86.22,10000.0
5945001334,"ООО ""ШЛЯПНИКИ""",1025902465710,failed,2022-05-22,59.0,01.41,198464038.0
