company_inn,company_name,company_ogrn,final_status_label,first_negative_outcome_date,episode_peak_month,peak_stress_score,episode_total_events,episode_total_cases,company_registration_year,region_code,okved_main,authorized_capital
7810723593,"ООО ""СПБ ЭНЕРГОСТРОЙ""",1187847059762,failed,2022-10-24,2021-05-01,1.0,1.0,1.0,2018.0,78,41.20,10000.0
7810731844,"ООО ""СПЕЦСТРОЙМОНТАЖ""",1187847158190,failed,2023-05-13,2025-03-01,1.0,1.0,1.0,2018.0,78,68.20.29,10000.0
7810893901,"АО ""НЭП""",1127847665990,failed,2024-05-30,2020-07-01,1.0,1.0,1.0,2012.0,78,41.2,100000.0
7811441922,"ООО ""ВТК""",1097847217247,failed,2017-02-03,2020-08-01,1.0,1.0,1.0,2009.0,78,52.29,500000.0
7811459609,"ООО ""СТК-МОДУЛЬ""",1107847088007,failed,2022-04-17,2020-12-01,1.0,1.0,1.0,2010.0,78,23.61,1000000.0
7813528022,"ООО ""ИК ""НОРД""",1127847114108,failed,2021-03-21,2020-06-01,2.0,2.0,2.0,2012.0,78,41.20,100000.0
7840441148,"ЗАО ""ЕЛИСЕЕВ ПАЛАС ОТЕЛЬ""",1107847372346,failed,2022-03-23,2020-08-01,1.0,2.0,2.0,2010.0,78,68.20.1,15410000.0
7841394540,"ООО ""СПЕЦСТРОЙ""",1089847348953,failed,2022-06-30,2025-08-01,1.0,2.0,2.0,2008.0,78,41.2,1000000.0
8000027737,"ЗАО ""НОВООРЛОВСКИЙ ГОК""",1028002322424,failed,2022-07-15,2023-05-01,1.0,1.0,1.0,2002.0,80,07.29.42,
8602205352,"ООО ""СЕВЕРСТРОЙ ПАРТНЕР""",1138602010711,failed,2020-06-29,2025-09-01,1.0,1.0,1.0,2013.0,86,41.2,98086309.0
8603158514,"ООО НИК ""Сварка""",1088603009032,failed,2024-08-23,2018-08-01,1.0,2.0,2.0,2008.0,86,41.20,10000.0
8603186092,"ООО ""ЮСР""",1118603015717,failed,2021-03-28,2020-07-01,2.0,3.0,2.0,2011.0,86,43.99.9,22000.0
9102036669,"ООО ""КРЫМ МАГИСТРАЛЬ СТРОЙ""",1149102067520,failed,2022-03-31,2025-06-01,1.0,1.0,1.0,2014.0,91,42.11,700000.0
9102195387,"ООО ""УК ""АВЕНТИН""",1159102118867,failed,2022-01-16,2020-10-01,4.0,5.0,4.0,2015.0,91,68.32,10000.0
9203000436,"ООО ""НПП ""ЮГРЕМХОЛОД""",1149204002100,failed,2021-12-02,2020-07-01,1.0,1.0,1.0,2014.0,92,46.74,10000.0
9204568084,"ООО ""СЕВГЕОЦЕНТР""",1179204010699,failed,2023-07-31,2025-09-01,1.0,2.0,2.0,2017.0,92,71.12,2555000.0
9701025419,"ООО ""АПРЕЛЬ-ДЕВЕЛОПМЕНТС""",5157746168355,failed,2022-04-01,2019-05-01,2.0,2.0,1.0,2015.0,97,68.10.1,10000.0
9705083468,"ООО ""ЭНЕРГОВОСТОК""",5167746435258,failed,2022-02-12,2020-06-01,2.0,2.0,1.0,2016.0,97,43.21,100000.0
9715261487,"ООО ""ТОРГОВЫЙ ДОМ МЕТАЛЛОПОЛИМЕР""",1167746534020,failed,2021-11-15,2020-07-01,2.0,2.0,1.0,2016.0,97,33.20,50000.0
9715280680,"ООО ""АБСОЛЮТ СЕРВИС""",5167746291400,failed,2024-09-18,2020-05-01,1.0,1.0,1.0,2016.0,97,,
0102004519,КОЛОС   СПК,1020100862055,survived,,2020-09-01,1.0,1.0,1.0,2002.0,1,23.32,380000.0
0105071792,"ООО ""АЭРОПОРТ С""",1140105000881,survived,,2020-10-01,1.0,1.0,1.0,2014.0,1,41.20,10000.0
0107017504,"ООО ""ЮЖНАЯ КОМПАНИЯ""",1090107000928,survived,,2020-10-01,2.0,3.0,2.0,2009.0,1,,
0207006827,"ООО ""УРАЛДОРСТРОЙ""",1160280110341,survived,,2019-08-01,1.0,1.0,1.0,2016.0,2,41.20,10000.0
0212007230,"ООО СП ""ЕЛБУЛАК""",1180280055559,survived,,2019-09-01,2.0,2.0,1.0,2018.0,2,01.50,10000.0
0229950813,"ООО ""ЗОЛОТОЙ КУРАЙ""",1160280052833,survived,,2019-11-01,1.0,1.0,1.0,2016.0,2,41.20,10000.0
0245011715,"ООО ""АВДОНСКОЕ""",1020201302483,survived,,2020-07-01,1.0,1.0,1.0,2002.0,2,47.11.2,500025.0
0247004368,"ООО ""ТЕПЛОЭНЕРГО""",1060247002595,survived,,2023-03-01,1.0,1.0,1.0,2006.0,2,55.10,10000.0
0248008051,"МУП ""ХАЙБУЛЛАЖИЛКОМСТРОЙ""",1130280056455,survived,,2020-09-01,1.0,1.0,1.0,2013.0,2,68.32.1,100000.0
0254011207,"ООО ""УКЖФБ""",1080267001011,survived,,2025-09-01,1.0,1.0,1.0,2008.0,2,68.32.1,10000.0
0258006141,"АО ""БССЗ""",1020201699650,survived,,2019-12-01,1.0,1.0,1.0,1996.0,2,25.94,
0264022014,"ООО ""УРАЛАГРО""",1030203262451,survived,,2019-05-01,2.0,2.0,1.0,2003.0,2,68.20,12500.0
0264063162,"ООО ""ТРАНССЕРВИС""",1110264002860,survived,,2020-10-01,1.0,1.0,1.0,2011.0,2,46.71.2,10000.0
0264064991,"ООО ""СПЕЦТРАНС""",1120264002143,survived,,2019-03-01,1.0,1.0,1.0,2012.0,2,49.4,15000.0
0268038463,"ООО ""ЕВРОТРАНС""",1050203459514,survived,,2025-10-01,1.0,1.0,1.0,2005.0,2,45.32,20000.0
0272019150,"ООО ""ФРЕОН""",1110280000016,survived,,2025-06-01,1.0,1.0,1.0,2011.0,2,42.21,14500.0
0273074185,"ООО ""ЭНЕРГОМОНТАЖСЕРВИС""",1090280014890,survived,,2025-01-01,1.0,1.0,1.0,2009.0,2,43.21,10000.0
0273090405,"ООО ""УРАЛРЕГИОНАВТО""",1130280015458,survived,,2020-02-01,1.0,1.0,1.0,2013.0,2,,
0273903040,"ООО ""БАШТОРГ""",1150280046850,survived,,2020-01-01,1.0,1.0,1.0,2015.0,2,,
0274167192,"АО ""ПТБ-ЛИЗИНГ""",1120280025623,survived,,2025-02-01,1.0,1.0,1.0,2012.0,2,68.20,60100000.0
0274167428,"ООО ""ПАРК-СИТИ УРАЛ""",1120280027680,survived,,2025-04-01,1.0,1.0,1.0,2012.0,2,55.1,100200401.0
0274928016,ООО «Архистрой»,1170280041414,survived,,2021-11-01,1.0,1.0,1.0,2017.0,2,41.20,10000.0
0274934034,"ООО ""ТАБИГАТ""",1180280003177,survived,,2025-09-01,3.0,4.0,3.0,2018.0,2,68.32.2,265278000.0
0276074909,"ООО ""СК ""ПРОМЭНЕРГО""",1030204214116,survived,,2020-09-01,4.0,4.0,2.0,2003.0,2,,
0276107304,"ООО ""СТРОЙСТАНДАРТ""",1070276001817,survived,,2023-03-01,1.0,1.0,1.0,2007.0,2,42.11,30000.0
0278103129,"ООО ""НЕФТЕПРОМСЕРВИС""",1040204604263,survived,,2020-06-01,1.0,1.0,1.0,2004.0,2,46.6,10000.0
0278184520,"ООО СМУ ""НЕФТЬМОНТАЖ""",1110280062529,survived,,2019-11-01,1.0,1.0,1.0,2011.0,2,41.20,12000.0
0323367454,"ООО ""ДОМСТРОЙКОМПЛЕКТ""",1130327005148,survived,,2020-07-01,1.0,1.0,1.0,2013.0,3,23.61,21100.0
0326023846,"ООО ""ИСТ-СТРОЙ""",1050302958925,survived,,2020-03-01,2.0,2.0,1.0,2005.0,3,,
0326523366,"ООО ""БАЯНДАЛАЙ""",1140327009240,survived,,2019-07-01,1.0,1.0,1.0,2014.0,3,41.20,10000.0
0531006233,"ООО ""ГРАНИТ""",1040502385681,survived,,2020-07-01,1.0,1.0,1.0,2004.0,5,,
0548114100,"ООО "" КОММУНАЛ """,1080548000697,survived,,2019-12-01,2.0,2.0,1.0,2008.0,5,68.32.1,20000.0
0572015477,"ООО СК ""АРТ ОНИС""",1160571062772,survived,,2020-08-01,2.0,2.0,1.0,2016.0,5,41.20,12000.0
0706004021,"ООО ""ГЮЛЬЧИ""",1070706000133,survived,,2021-11-01,1.0,1.0,1.0,2007.0,7,08.11,15000.0
0708014650,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛАСС-ТЕХНОЛОДЖИС""",1150724000558,survived,,2023-10-01,1.0,1.0,1.0,2015.0,7,23.19,10000.0
0716004729,"ООО ""КАПИТАЛ-ИНВЕСТ""",1060716006273,survived,,2025-06-01,1.0,1.0,1.0,2006.0,7,23.62,1456380241.0
0716007102,"ООО ""КАПИТАЛСПЕЦТРАНС""",1080716000562,survived,,2025-04-01,1.0,1.0,1.0,2008.0,7,49.4,59200689.0
0716012906,"ООО ""ЭТАЛОНСТРОЙ""",1200700004009,survived,,2025-06-01,1.0,1.0,1.0,2020.0,7,41.20,10000.0
0721056793,"ООО ""СТРОЙ КОМ""",1080721001657,survived,,2020-09-01,2.0,2.0,1.0,2008.0,7,41.2,10000.0
0725023012,"АО ""РИА""",1170726004998,survived,,2020-07-01,2.0,2.0,1.0,2017.0,7,,
0901041813,"ООО ""КВЕСТ-А""",1020900514128,survived,,2025-02-01,1.0,1.0,1.0,1999.0,9,46.76.2,386237240.0
0912000329,"ОАО ПЛЕМРЕПРОДУКТОР ""ЗЕЛЕНЧУКСКИЙ""",1050900813842,survived,,2025-02-01,1.0,1.0,1.0,2005.0,9,68.20.1,759000.0
0916003514,"ООО""ЧИНАРА""",1060916026489,survived,,2020-06-01,1.0,1.0,1.0,2006.0,9,,
0917011300,"ООО ""МЕРКУРИЙ-АВТО""",1080917002968,survived,,2020-02-01,2.0,2.0,1.0,2008.0,9,49.4,10000.0
1001197513,"ООО ""Малоэтажное строительство""",1071001015139,survived,,2025-06-01,1.0,1.0,1.0,2007.0,10,,
1001283473,"ООО ""КОЛОС-ЛЕС""",1141001005310,survived,,2020-10-01,2.0,2.0,1.0,2014.0,10,46.73,40000.0
1001311480,"ООО ПК ""ИНФРАСТРОЙ""",1161001056655,survived,,2019-03-01,1.0,2.0,2.0,2016.0,10,41.20,10000.0
1003103126,"ООО ""ТОРГОВЫЙ ДОМ ""КАРЕЛЬСКИЙ ГРАНИТ""",1091039000238,survived,,2020-09-01,2.0,5.0,3.0,2009.0,10,46.73.6,60299024.0
1012008165,"ООО ""ДЕКОМ""",1061007020623,survived,,2019-11-01,2.0,2.0,1.0,2006.0,10,,
1014005931,"ООО ""СТИВИ""",1031001851209,survived,,2019-04-01,2.0,2.0,1.0,2003.0,10,,
1014016820,"ООО ""ВИДЛИЦА АГРО""",1171001004470,survived,,2020-06-01,2.0,2.0,1.0,2017.0,10,01.41,100000.0
1101106809,"ООО ""ЕВРОЗНАК""",1021100522145,survived,,2021-09-01,1.0,1.0,1.0,1998.0,11,25.99,10000.0
1101135750,"ООО ""АВТОНОМНЫЙ ДОМ""",1081101001475,survived,,2020-07-01,3.0,4.0,3.0,2008.0,11,,
1102054582,"ООО ""НЕФТЕГАЗОБОРУДОВАНИЕ""",1071102001024,survived,,2024-04-01,1.0,1.0,1.0,2007.0,11,,
1102068289,"ООО ""ГАЗСТРОЙИНВЕСТ""",1111102000811,survived,,2020-02-01,2.0,3.0,2.0,2011.0,11,,
1102079788,"ООО ""СПЕЦМОНТАЖСЕРВИС""",1171101006450,survived,,2020-07-01,1.0,1.0,1.0,2017.0,11,43.21,40000.0
1103015875,"ООО ""ВИС""",1021100808574,survived,,2020-10-01,3.0,3.0,2.0,1998.0,11,68.20.2,10000.0
1103044837,"ООО ""УК""",1171101006471,survived,,2024-04-01,1.0,1.0,1.0,2017.0,11,68.32,10000.0
1103044869,"ООО ""УК АВАНГАРД""",1171101006900,survived,,2025-07-01,2.0,2.0,1.0,2017.0,11,68.32.1,10000.0
1103044876,"ООО ""УК КОМФОРТ""",1171101006911,survived,,2022-09-01,2.0,3.0,3.0,2017.0,11,68.32.1,10000.0
1103045767,"ООО УО ""ТИМАН"" ГОРОДА ВОРКУТЫ",1191121005250,survived,,2025-02-01,2.0,2.0,2.0,2019.0,11,68.32.1,10000.0
1106018345,"ООО ""ССТ - УСИНСК""",1051100761800,survived,,2020-06-01,2.0,2.0,2.0,2005.0,11,46.69.5,10000.0
1106020859,"ООО ""УНП""",1061106009821,survived,,2024-06-01,1.0,1.0,1.0,2006.0,11,,
1215142198,"ООО ""ВЕКТОР""",1091215004638,survived,,2020-03-01,5.0,5.0,3.0,2009.0,12,41.2,80382000.0
1215150329,"ООО ""МАРИАВТОЦЕНТР""",1101215004857,survived,,2020-01-01,1.0,1.0,1.0,2010.0,12,45.1,10000.0
1216021982,"ООО ""ВИДД""",1141224000664,survived,,2019-06-01,1.0,1.0,1.0,2014.0,12,,
1319001480,"ООО  АГРОФИРМА ""ИШЕЙКИ""",1111314000456,survived,,2019-10-01,1.0,1.0,1.0,2011.0,13,01.25.1,100000.0
1326208140,"ООО СЗ ""СМУ-33""",1081326003780,survived,,2025-07-01,1.0,1.0,1.0,2008.0,13,41.20,10010000.0
1326250946,"ООО ""СИТИОЙЛ""",1181326001240,survived,,2021-06-01,1.0,1.0,1.0,2018.0,13,,
1402020023,"ООО ""УК ""ЖИЛСТАНДАРТ""",1151402000331,survived,,2023-10-01,1.0,1.0,1.0,2015.0,14,68.32.1,10000.0
1423010989,"ООО ""ДОРОГИ КОЛЫМЫ""",1101448000169,survived,,2019-08-01,1.0,1.0,1.0,2010.0,14,42.11,10000.0
1435009473,"АО ""СУ-888""",1021401062660,survived,,2020-05-01,2.0,2.0,2.0,2002.0,14,42.11,680000.0
1435142965,"ООО ""ЯРП""",1031402072965,survived,,2025-01-01,1.0,1.0,1.0,2003.0,14,50.40,500000.0
1435168900,"ООО ""СТАНДАРТ ОЙЛ""",1061435017137,survived,,2023-12-01,1.0,1.0,1.0,2006.0,14,46.71,500000.0
1435204315,"ООО ""СК ""СОЗВЕЗДИЕ""",1081435007213,survived,,2020-12-01,0.6666666666666666,1.0,1.0,2008.0,14,,
1435231862,"ООО ""ТУЕСОК""",1101435007915,survived,,2025-09-01,1.0,1.0,1.0,2010.0,14,46.17.1,10000.0
1504020858,"САДОВОДЧЕСКОЕ НЕКОММЕРЧЕСКОЕ ОБЬЕДИНЕНИЕ ""МЕТАЛЛУРГ""",1021500512549,survived,,2025-02-01,1.0,1.0,1.0,1996.0,15,68.32.2,
1504034642,"ООО ""ЛЕЯ""",1021500770818,survived,,2020-08-01,1.0,1.0,1.0,2002.0,15,,
1513054028,"ООО ""ИЦ""",1151513001848,survived,,2020-01-01,2.0,2.0,1.0,2015.0,15,68.32.1,10000.0
1514015889,"ООО ""ГРАНУМ""",1181513002670,survived,,2020-02-01,1.0,2.0,2.0,2018.0,15,,
1516615828,"ООО ""УПРАВДОМ-7""",1081516001016,survived,,2020-07-01,2.0,3.0,2.0,2008.0,15,68.32.1,10000.0
1616018590,"ООО ""ОСКОМ""",1081690041773,survived,,2024-06-01,1.0,1.0,1.0,2008.0,16,77.3,112010000.0
1621004747,"ООО АГРОФИРМА ""ПОДБЕРЕЗЬЕ""",1121673000382,survived,,2025-08-01,2.0,2.0,1.0,2012.0,16,01.1,50000.0
1623012510,"ООО ""СТРОЙ-ГАРАНТ""",1141675000070,survived,,2020-02-01,2.0,2.0,1.0,2014.0,16,41.20,10000.0
1639021831,"ЗАО ""НТЕК""",1031605001999,survived,,2022-10-01,1.0,1.0,1.0,2001.0,16,28.22,13000.0
1644053204,"ООО ""ЮВСК""",1151644002751,survived,,2021-10-01,1.0,1.0,1.0,2015.0,16,,
1645018805,"ООО ""НТО ""РАЗРАБОТКА""",1051608010541,survived,,2025-09-01,1.0,1.0,1.0,2005.0,16,72.1,10000.0
1645025866,"ООО ""МТС""",1101689000874,survived,,2020-02-01,2.0,2.0,1.0,2010.0,16,46.73,10000.0
1648024300,"АО ""ВСЗ""",1081673001552,survived,,2025-09-01,2.0,2.0,2.0,2008.0,16,,
1648046293,ООО «НПФ «МИР»,1171690077415,survived,,2020-02-01,1.0,1.0,1.0,2017.0,16,,
1650163685,"ООО ""РЕГИОНТРАНССНАБ""",1071650025270,survived,,2020-01-01,1.0,1.0,1.0,2007.0,16,45.1,10000.0
1650265895,"АО ""ЭЛЕКТРОСПЕЦМОНТАЖ""",1131650010656,survived,,2020-03-01,1.0,1.0,1.0,2013.0,16,43.21,200000.0
1650267250,"ООО СК ""КАМА""",1131650012119,survived,,2020-08-01,2.0,2.0,1.0,2013.0,16,41.20,10000.0
1655040905,"ООО ""ВЕРТОЛЕТ-МЕДИА""",1021602834483,survived,,2018-11-01,2.0,2.0,1.0,2001.0,16,,
1655181695,"ООО ""ТАЙГЕР""",1091690046480,survived,,2019-10-01,1.0,2.0,2.0,2009.0,16,,
1655241224,"ООО ""НЕФТЕХИМИНВЕСТ""",1121690020836,survived,,2019-02-01,1.0,1.0,1.0,2012.0,16,46.90,10000.0
1655271243,"ООО ""РЕСТАВРАТОР""",1131690040041,survived,,2025-03-01,1.0,1.0,1.0,2013.0,16,41.20,13200.0
1655299922,"ООО ""ОРГБИЗНЕС""",1141690061193,survived,,2020-06-01,1.0,1.0,1.0,2014.0,16,69.10,10000.0
1655307651,"ООО ""ККН +""",1141690095700,survived,,2020-08-01,1.0,1.0,1.0,2014.0,16,14.12,10000.0
1655377225,"ООО ""САО ПЛЮС""",1161690181278,survived,,2021-11-01,1.0,1.0,1.0,2016.0,16,47.11,1001000.0
1657235096,"ООО ""МЕГАПОЛИС""",1171690024220,survived,,2020-08-01,2.0,2.0,1.0,2017.0,16,,
1658105188,"ООО ""КОРЗИНКА ПЛЮС""",1081690078470,survived,,2019-12-01,1.0,1.0,1.0,2008.0,16,68.20,11000.0
1659163866,"ООО ""РИЕЛТ""",1151690090815,survived,,2019-06-01,1.0,1.0,1.0,2015.0,16,45.11.2,30000.0
1659185323,"ООО ""СНАБПОЛИМЕРСТРОЙ""",1171690102033,survived,,2020-08-01,2.0,2.0,1.0,2017.0,16,,
1660258833,"ООО ""СК""",1151690104598,survived,,2022-10-01,1.0,1.0,1.0,2015.0,16,,
1660259393,"ООО ""ТД ""БИЛДИНГ ГРУПП""",1151690107150,survived,,2023-04-01,1.0,1.0,1.0,2015.0,16,46.73.6,10000.0
1660275540,"ООО ""АСК ""НОВЫЙ ДОМ""",1161690122912,survived,,2019-12-01,1.0,1.0,1.0,2016.0,16,41.20,20000.0
1660330021,"ООО ""АРМ-СТРОЙ""",1191690038320,survived,,2021-06-01,1.0,1.0,1.0,2019.0,16,43.99.4,10000.0
1661005257,"ООО ""ЭСТЕЛЬ""",1021603883179,survived,,2019-05-01,1.0,2.0,2.0,2001.0,16,25.11,10000.0
1710002205,"МУП ""ЭНЕРГЕТИК""",1111722000070,survived,,2020-08-01,6.0,6.0,3.0,2011.0,17,,
1808204511,"ООО ""КРУНК""",1041804307258,survived,,2022-05-01,1.0,1.0,1.0,2004.0,18,,
1828021097,"ООО ""ВОТКИНСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""",1111828002054,survived,,2020-10-01,1.0,1.0,1.0,2011.0,18,41.20,10000.0
1831091513,"ООО ""ДОСТУПНОЕ ЖИЛЬЕ""",1031800568337,survived,,2017-11-01,1.0,1.0,1.0,2003.0,18,,
1831180107,"ООО ""ТД КЖК""",1161832067220,survived,,2020-10-01,1.0,1.0,1.0,2016.0,18,,
1831188018,"ООО ""ДАЛАКС ГРУПП""",1171832028092,survived,,2020-03-01,1.0,1.0,1.0,2017.0,18,71.12,280000.0
1832144542,"ООО ""ТД ЭЛКОНТ""",1171832012890,survived,,2020-10-01,1.0,1.0,1.0,2017.0,18,,
1840005542,"АО ""ИЖМЕТМАШ""",1111840016958,survived,,2020-12-01,0.5,1.0,1.0,2011.0,18,25.62,10000.0
1841078046,"ООО ПСК ""РОСКОШНЫЙ ДОМ""",1181832007730,survived,,2020-09-01,2.0,2.0,1.0,2018.0,18,25.99,10000.0
1901059812,"ООО ЖЭУК ""ЖИЛЬЕ 2003""",1031900527834,survived,,2025-07-01,1.0,1.0,1.0,2003.0,19,68.32.1,15000.0
1901076871,"ООО ""АСК""",1071901000148,survived,,2025-03-01,1.0,2.0,2.0,2007.0,19,,10000.0
1901111822,"ООО ""ГК ""ЭКСПЕРТ""",1131901000835,survived,,2020-05-01,2.0,2.0,2.0,2013.0,19,,
1901119821,"ООО ""УК САЯНСТРОЙ""",1141901002748,survived,,2023-09-01,1.0,1.0,1.0,2014.0,19,41.20,13500.0
1901128400,"ООО ""АС КРЕЧЕТ""",1151901005739,survived,,2023-04-01,1.0,1.0,1.0,2015.0,19,07.29.41,66667.0
1901131360,"ООО ""РК""",1161901054523,survived,,2020-05-01,1.0,1.0,1.0,2016.0,19,,
2116499311,"ООО ""ТЕХСПЕЦСЕРВИС""",1102135000351,survived,,2019-11-01,1.0,1.0,1.0,2010.0,21,46.90,10000.0
2127311850,"ООО ""АЛЗА""",1022100974433,survived,,2020-02-01,1.0,2.0,1.0,2002.0,21,,
2129030502,"ООО ""ИНЖЕНЕРНЫЕ СЕТИ""",1022101282060,survived,,2019-10-01,1.0,1.0,1.0,1999.0,21,23.61,20000.0
2130096931,"ООО ""ПРОМАЛЬЯНС""",1112130016107,survived,,2019-07-01,2.0,2.0,1.0,2011.0,21,46.6,50000.0
2130156813,"ООО ""ПЕРВЫЙ РЕСТОРАН""",1152130008568,survived,,2020-07-01,1.0,1.0,1.0,2015.0,21,,
2130161228,"ООО ""ВЕЛЕС""",1152130012847,survived,,2019-09-01,1.0,1.0,1.0,2015.0,21,,
2130171410,"ООО ""КИНДЕРВИЛЬ""",1162130057209,survived,,2020-02-01,1.0,1.0,1.0,2016.0,21,,
2201007786,"ООО ""ЖИЛИЩНОЕ УПРАВЛЕНИЕ""",1082201000100,survived,,2020-06-01,3.0,5.0,4.0,2008.0,22,68.32.1,10000.0
2204061453,"ООО ""ФОРТУНА""",1122204006297,survived,,2024-03-01,1.0,1.0,1.0,2012.0,22,16.10,10000.0
2209013157,ЖСК-1,1022200813150,survived,,2020-07-01,2.0,4.0,2.0,2002.0,22,,
2211005643,"ООО ""ЯТЭК""",1172225005611,survived,,2023-08-01,1.0,1.0,1.0,2017.0,22,,
2221217414,"ООО ""ПТИ""",1152225000663,survived,,2025-08-01,1.0,1.0,1.0,2015.0,22,41.20,11000.0
2222786244,"ООО ""ЛЕБЯЖЬЕ""",1102223002265,survived,,2019-12-01,1.0,1.0,1.0,2010.0,22,10.41,10000.0
2222811194,"ООО СК ""ВЕРШИНА""",1132223002086,survived,,2025-09-01,2.0,2.0,2.0,2013.0,22,,
2222842555,"ООО ""ВИТ-СТРОЙ""",1152225028812,survived,,2025-07-01,1.0,1.0,1.0,2015.0,22,,
2222857960,"ООО ""АТН""",1172225017579,survived,,2023-04-01,1.0,1.0,1.0,2017.0,22,46.71,10000.0
2223020565,"АО ""АЛЮМА""",1022201393752,survived,,2019-11-01,1.0,2.0,2.0,1994.0,22,68.20.2,1144.0
2223029977,"ООО ""ЭДМОНД""",1022201381091,survived,,2019-11-01,1.0,2.0,2.0,1999.0,22,42.11,20000.0
2223601792,ООО ТК ЯН,1142223012909,survived,,2023-12-01,1.0,1.0,1.0,2014.0,22,52.29,388000.0
2223613766,"ООО ""ПОЛИПАК""",1162225093480,survived,,2025-03-01,2.0,2.0,2.0,2016.0,22,68.20.29,10000.0
2224140840,"ООО ""ОПТ-ПРОДУКТ""",1102224002715,survived,,2020-06-01,2.0,6.0,5.0,2010.0,22,,
2224150292,"ООО ""УК РЕФОРМА""",1112224008676,survived,,2020-06-01,2.0,3.0,2.0,2011.0,22,,
2224153078,"ООО ""ЭКСПЕРТ""",1122224002636,survived,,2025-01-01,1.0,1.0,1.0,2012.0,22,41.2,10000.0
2224166711,"ООО ПСК ""ИНДУСТРИЯ""",1142224002502,survived,,2023-07-01,1.0,1.0,1.0,2014.0,22,42.11,10000.0
2225097323,"ООО ""МИР АКТИВНОГО ОТДЫХА""",1082225011307,survived,,2020-01-01,1.0,1.0,1.0,2008.0,22,68.20.2,10000.0
2225152380,"ООО ""ФАБРИКА""",1142225012511,survived,,2021-04-01,1.0,1.0,1.0,2014.0,22,10.82.2,10000.0
2225154187,"ООО ""СТРОЙ ПЕРФЕКТ""",1142225015943,survived,,2020-08-01,3.0,7.0,6.0,2014.0,22,,
2225176688,"ООО ""СТРОЙТЕХ""",1162225101235,survived,,2020-06-01,2.0,3.0,3.0,2016.0,22,,
2235007537,"АО ""ПТИЦЕФАБРИКА БЛАГОВЕЩЕНСКАЯ""",1062235003896,survived,,2019-05-01,1.0,1.0,1.0,2006.0,22,01.47,14130000.0
2273002307,"ООО ""ТОПОЛЬ М""",1142204001884,survived,,2024-01-01,1.0,1.0,1.0,2014.0,22,16.10,10000.0
2289004148,"ООО ""АЛТАЙСКИЕ ПРОСТОРЫ""",1192225008964,survived,,2024-08-01,1.0,1.0,1.0,2019.0,22,,
2301065164,"ООО "" АКВА-КРИСТАЛЛ """,1072301004588,survived,,2020-07-01,1.0,4.0,4.0,2007.0,23,,
2301080532,"ДСОЛ ""РОДНИК"" (ООО)",1122301002031,survived,,2025-09-01,1.0,1.0,1.0,2012.0,23,85.41.91,390000.0
2303011809,"ООО  ФИРМА  ""АГРО""",1022300720056,survived,,2018-06-01,1.0,1.0,1.0,2002.0,23,,
2306030006,"ООО ""БИЗНЕС-ТУР""",1062306017256,survived,,2017-09-01,1.0,2.0,2.0,2006.0,23,,
2308082384,"ООО ""НОВЕР""",1022301218829,survived,,2020-01-01,1.0,1.0,1.0,2001.0,23,70.22,
2308127910,"ООО ""НПО ""ПРОМАВТОМАТИКА""",1072308001996,survived,,2019-05-01,1.0,2.0,2.0,2007.0,23,,
2308140396,"ООО СК ""РЕГИОН""",1082308000500,survived,,2020-10-01,2.0,2.0,1.0,2008.0,23,43.12,15152.0
2308155297,"ООО ""ВАВИЛОН""",1092308001851,survived,,2025-08-01,1.0,1.0,1.0,2009.0,23,,
2308223081,"ООО ""УК ""ГРАДЪ""",1152308009017,survived,,2020-09-01,1.0,3.0,3.0,2015.0,23,,
2310072129,"ООО ""УДП""",1022301608966,survived,,2020-03-01,3.0,5.0,5.0,2002.0,23,,
2310162051,"ООО ""КЗКТ""",1122310002781,survived,,2019-12-01,1.0,1.0,1.0,2012.0,23,72.1,245010000.0
2310164820,"ООО ""АРХ-ДИЗАЙН""",1122310006400,survived,,2017-10-01,1.0,1.0,1.0,2012.0,23,71.11,10000.0
2311070526,"СНТ ""РОСИНКА""",1032306439406,survived,,2019-04-01,1.0,1.0,1.0,2003.0,23,,
2311092826,"ООО ""ПРОФПАРТНЕР""",1062311050108,survived,,2020-08-01,1.0,1.0,1.0,2006.0,23,,
2311123658,"ООО ""ОЗОН-К""",1102311001517,survived,,2021-11-01,1.0,1.0,1.0,2010.0,23,25.11,10000.0
2311158080,"ООО ""АСК-МОНОЛИТ""",1132311006431,survived,,2020-05-01,1.0,4.0,4.0,2013.0,23,,
2311163900,"ООО ""АСТРА ДЕВЕЛОПМЕНТ""",1132311012426,survived,,2021-03-01,1.0,1.0,1.0,2013.0,23,,
2311168497,"ООО ""ЮГСТРОЙИНДУСТРИЯ""",1142311001755,survived,,2025-09-01,1.0,1.0,1.0,2014.0,23,,
2311180060,"ООО ""СТРОЙ-СИТИ""",1142311015439,survived,,2020-07-01,2.0,2.0,1.0,2014.0,23,,
2312096372,"ООО ""ФАРМА ЮГ""",1022301978566,survived,,2019-02-01,1.0,1.0,1.0,2002.0,23,46.46,10000.0
2312124213,"ООО ""ТАГЕС""",1062312008054,survived,,2023-06-01,1.0,1.0,1.0,2006.0,23,,
2312166735,"ООО ""КУБАНЬРЕСУРС""",1092312010031,survived,,2020-03-01,1.0,1.0,1.0,2009.0,23,64.99.3,10000.0
